KT,Y,W,D,Time,Nr,Js,Rak1,Rak2,NyLskp,LSkp,Age,Sex,Bfas,Sp,Vikt1,Fvikt,Jnr,Bornyear,Fx,Frisk,Agedays,Dnr,5per,7per,Sex2,AREA,YEAR
11,69,28,1,1801,6136,U,10I,2j,3U,So,2,1,,1,62,,256,67,,1,918,188,38,27,1,4,1969
11,69,23,3,2057,6137,S,10I,9i,3U,Up,1,1,,1,65,,7,67,,1,885,155,31,23,1,4,1969
11,69,22,5,1947,6138,L,10H,1g,3U,So,0,1,,1,70,,138,68,,1,515,150,30,22,1,4,1969
11,69,27,4,2058,6141,S,09H,7f,3U,So,0,2,,,23,,117,69,,1,184,184,37,27,2,4,1969
11,69,23,2,1948,6149,S,10I,9i,3U,Up,0,2,7,,45,,7,68,,1,519,154,31,22,2,4,1969
11,69,26,2,534,6150,S,09H,4c,3U,So,1,2,7,,51,,125,67,,1,905,175,35,25,2,4,1969
11,69,26,2,1154,6151,S,10I,1b,3U,So,0,2,7,,40,,206,68,,1,540,175,35,25,2,4,1969
11,69,24,2,200,6153,S,10E,7c,2H,Vr,0,2,7,,50,,46,68,,1,526,161,33,23,2,3,1969
11,69,23,7,1949,6154,S,10E,7c,2H,Vr,4,2,7,,53,,46,64,,1,1984,159,32,23,2,3,1969
11,69,24,6,1950,6155,S,10C,8i,2H,Vr,1,1,,1,69,,151,67,,1,895,165,33,24,1,3,1969
11,69,24,7,2134,6156,U,10I,2j,3U,So,0,2,7,,56,,256,68,,1,531,166,34,24,2,4,1969
11,69,24,5,2059,6157,S,10I,2j,3U,So,0,2,7,,57,,256,68,,1,529,164,33,24,2,4,1969
11,69,23,2,1342,6158,S,10I,2j,3U,So,0,2,6,,59,,256,68,,1,519,154,31,22,2,4,1969
11,69,26,1,2135,6160,S,10I,7h,3U,Up,3,2,7,,59,,76,65,,1,1634,174,35,25,2,4,1969
11,69,29,5,2136,6161,S,09G,2g,3U,Og,3,2,1,,55,,396,66,,1,1294,199,40,29,2,5,1969
11,69,29,6,2137,6162,S,09G,2g,3U,Og,4,1,,1,70,,396,65,,1,1660,200,40,29,1,5,1969
11,69,25,3,2138,6163,S,10I,7h,3U,Up,0,1,,1,55,,76,68,,1,534,169,34,25,1,4,1969
11,69,27,2,2139,6164,S,11I,1h,3U,Up,0,1,,1,32,,70,69,,1,182,182,37,26,1,4,1969
11,69,22,7,2141,6171,S,10I,7h,3U,Up,1,2,7,,66,,417,67,,1,882,152,31,22,2,4,1969
11,69,30,7,1059,6174,F,11H,2j,3U,Up,2,1,,1,67,,341,67,,1,938,208,42,30,1,4,1969
11,69,30,7,1000,6175,S,10I,1b,3U,So,1,1,,1,53,,206,68,,1,573,208,42,30,1,4,1969
11,69,35,1,3017,6176,T,10I,7e,3U,Up,1,2,1,,,,344,68,,1,602,237,48,34,2,4,1969
11,69,33,3,2001,6177,S,09H,7f,3U,So,3,2,1,,62,,117,66,,1,1320,225,45,33,2,4,1969
11,69,31,2,2002,6178,S,09H,7f,3U,So,0,2,1,,33,,117,69,,1,210,210,42,30,2,4,1969
11,69,31,3,844,6179,F,10I,2j,3U,So,2,1,,1,60,,256,67,,1,941,211,43,31,1,4,1969
11,69,31,5,917,6180,F,11H,2j,3U,Up,1,1,,1,57,,341,68,,1,578,213,43,31,1,4,1969
11,69,31,3,918,6181,F,11H,2j,3U,Up,0,2,,,43,,341,69,,1,211,211,43,31,2,4,1969
11,69,32,7,2142,6182,S,09G,2g,3U,Og,0,1,,1,39,,396,69,,1,222,222,45,32,1,5,1969
11,69,31,3,748,6183,F,12D,1a,2H,Vr,0,1,,1,42,,216,69,,1,211,211,43,31,1,3,1969
11,69,31,7,3018,6184,F,10G,4d,3U,So,1,1,,1,,,27,68,,1,580,215,43,31,1,4,1969
11,69,34,3,535,6185,D,11H,4h,3U,Up,1,2,1,,59,,174,68,,1,597,232,47,34,2,4,1969
11,69,34,3,1951,6186,U,10I,2j,3U,So,3,1,,,75,,256,66,,1,1327,232,47,34,1,4,1969
11,69,37,5,3019,6187,T,09H,7f,3U,So,0,1,,1,37,,117,69,,1,255,255,51,37,1,4,1969
11,69,37,2,1809,6188,S,09H,7f,3U,So,0,1,,1,65,,117,69,,1,252,252,51,36,1,4,1969
11,69,38,6,3020,6189,U,11H,1h,3U,Up,2,2,1,,62,,207,67,,1,993,263,53,38,2,4,1969
11,69,37,1,3021,6190,T,11H,1h,3U,Up,0,2,1,,46,,207,69,,1,251,251,51,36,2,4,1969
11,69,37,1,1001,6191,F,09H,7f,3U,So,0,2,1,,,,117,69,,1,251,251,51,36,2,4,1969
11,69,38,7,536,6192,D,11E,9e,2H,Vs,0,2,1,,35,,55,69,,1,264,264,53,38,2,4,1969
11,69,28,3,845,6193,S,02D,4c,4S,Sk,0,1,,1,36,,263,69,,1,190,190,38,28,1,5,1969
11,69,28,3,749,6194,S,02D,4c,4S,Sk,0,1,,1,35,,263,69,,1,190,190,38,28,1,5,1969
11,69,37,2,1343,6195,K,02C,7i,4S,Sk,1,2,,,67,,263,68,,1,617,252,51,36,2,5,1969
11,69,37,2,919,6196,U,02C,7i,4S,Sk,0,1,,1,38,,263,69,,1,252,252,51,36,1,5,1969
11,69,30,5,750,6197,F,11E,4e,2H,Vs,2,1,,1,57,,473,67,,1,936,206,42,30,1,4,1969
11,69,36,7,751,6198,F,11E,4e,2H,Vs,0,1,,1,35,,473,69,,1,250,250,50,36,1,4,1969
11,69,38,4,1413,6199,G,11E,4e,2H,Vs,2,1,,1,50,,473,67,,1,991,261,53,38,1,4,1969
11,69,38,3,752,6200,F,11E,4e,2H,Vs,0,2,,,43,,473,69,,1,260,260,52,38,2,4,1969
11,69,37,4,3022,6201,F,12D,1a,2H,Vr,0,1,,1,55,,216,69,,1,254,254,51,37,1,3,1969
11,69,36,1,458,6202,S,09H,4c,3U,So,1,1,,1,75,,125,68,,1,609,244,49,35,1,4,1969
11,69,39,5,846,6203,F,12D,1a,2H,Vr,0,2,,,38,,216,69,,1,269,269,54,39,2,3,1969
11,69,39,4,1618,6204,F,12D,1a,2H,Vr,0,1,,1,40,,216,69,,1,268,268,54,39,1,3,1969
11,69,38,7,847,6205,F,12D,1a,2H,Vr,0,2,,,48,,216,69,,1,264,264,53,38,2,3,1969
11,69,38,5,1002,6206,F,12D,1a,2H,Vr,0,1,,1,34,,216,69,,1,262,262,53,38,1,3,1969
11,69,35,2,1952,6208,S,09H,4c,3U,So,4,2,1,,63,,125,65,,1,1698,238,48,34,2,4,1969
11,69,37,5,920,6209,F,11H,2j,3U,Up,0,1,,1,63,,341,69,,1,255,255,51,37,1,4,1969
11,69,36,7,618,6210,D,12I,8h,3U,Up,0,1,,1,51,,26,69,,1,250,250,50,36,1,4,1969
11,69,36,1,921,6211,D,11E,2f,2H,Vs,4,1,,1,57,,88,65,,1,1704,244,49,35,1,4,1969
11,69,36,5,3023,6212,F,12D,1a,2H,Vr,0,1,,1,36,,216,69,,1,248,248,50,36,1,3,1969
11,69,35,2,459,6213,D,10E,7c,2H,Vr,0,1,,1,44,,46,69,,1,238,238,48,34,1,3,1969
11,69,36,5,922,6214,D,12D,1a,2H,Vr,1,1,,1,53,,216,68,,1,613,248,50,36,1,3,1969
11,69,38,6,619,6215,D,10E,7c,2H,Vr,0,2,1,,45,,46,69,,1,263,263,53,38,2,3,1969
11,69,39,7,848,6216,D,11F,8b,2H,Vs,0,2,1,,65,,272,69,,1,271,271,55,39,2,4,1969
11,69,39,5,3024,6217,D,11F,8b,3U,Na,0,2,1,,59,,272,69,,1,269,269,54,39,2,4,1969
11,69,39,2,3025,6218,F,11D,2d,2H,Vr,0,1,,1,52,,366,69,,1,266,266,54,38,1,3,1969
11,69,39,3,3026,6219,F,11D,2d,2H,Vr,0,1,,1,53,,366,69,,1,267,267,54,39,1,3,1969
11,69,40,1,1810,6220,S,09H,7f,3U,So,0,2,,,,,117,69,,1,272,272,55,39,2,4,1969
11,69,41,2,1003,6221,D,10I,2e,3U,So,4,2,1,,,,126,65,,1,1740,280,56,40,2,4,1969
11,69,41,2,3027,6222,U,09H,7f,3U,So,4,1,,1,87,,117,65,,1,1740,280,56,40,1,4,1969
11,69,40,7,753,6223,D,11F,8b,2H,Vs,0,1,,1,62,,272,69,,1,278,278,56,40,1,4,1969
11,69,40,5,620,6224,D,11F,8b,2H,Vs,0,1,,1,65,,272,69,,1,276,276,56,40,1,4,1969
11,69,40,4,201,6225,V,18C,0f,1L,Hr,1,1,,1,80,,299,68,,1,640,275,55,40,1,2,1969
11,69,40,4,147,6226,V,18C,0f,1L,Hr,0,1,,1,51,,299,69,,1,275,275,55,40,1,2,1969
11,69,40,1,11,6227,V,18C,0f,1L,Hr,0,1,,1,53,,299,69,,1,272,272,55,39,1,2,1969
11,69,41,1,754,6228,F,12D,1a,2H,Vr,0,2,,,46,,216,69,,1,279,279,56,40,2,3,1969
11,69,40,6,621,6229,S,10E,7c,2H,Vr,0,1,,1,61,,46,69,,1,277,277,56,40,1,3,1969
11,69,40,4,537,6230,S,11F,3d,2H,Vs,0,2,1,,55,,410,69,,1,275,275,55,40,2,4,1969
11,69,39,7,2003,6231,T,10E,7c,2H,Vr,0,2,,,26,,46,69,,1,271,271,55,39,2,3,1969
11,69,40,6,622,6232,D,10E,7c,2H,Vr,0,1,,1,57,,46,69,,1,277,277,56,40,1,3,1969
11,69,41,1,755,6233,F,10G,4d,3U,So,0,2,1,,,,27,69,,1,279,279,56,40,2,4,1969
11,69,40,4,538,6234,S,10I,1b,3U,So,2,1,,1,66,,206,67,,1,1005,275,55,40,1,4,1969
11,69,42,1,623,6235,S,10G,4d,3U,So,2,1,,1,,,27,67,,1,1016,286,58,41,1,4,1969
11,69,41,7,756,6236,F,10G,4d,3U,So,0,2,1,,,,27,69,,1,285,285,57,41,2,4,1969
11,69,40,3,1717,6237,S,01D,9j,4S,Sk,0,1,,1,86,,402,69,,1,274,274,55,40,1,5,1969
11,69,40,3,757,6238,F,11E,4e,2H,Vs,0,2,,,46,,473,69,,1,274,274,55,40,2,4,1969
11,69,41,2,1414,6239,S,10I,1b,3U,So,2,1,,1,61,,206,67,1,1,1010,280,56,40,1,4,1969
11,69,37,2,1811,6240,L,10H,1g,3U,So,1,1,,,65,,138,68,,1,617,252,51,36,1,4,1969
11,69,32,4,2004,6241,S,10H,1g,3U,So,3,2,1,,53,,138,66,,1,1314,219,44,32,2,4,1969
11,69,42,1,1415,6242,D,10H,1g,3U,So,2,1,,1,82,,138,67,,1,1016,286,58,41,1,4,1969
11,69,39,5,624,6243,F,10H,1g,3U,So,0,2,1,,55,,138,69,,1,269,269,54,39,2,4,1969
11,69,25,1,2005,6244,L,10H,1g,3U,So,3,1,,,55,,138,65,1,1,1627,167,34,24,1,4,1969
11,69,38,7,758,6245,S,10H,1g,3U,So,4,1,,1,60,,138,65,,1,1724,264,53,38,1,4,1969
11,69,28,1,625,6246,F,10H,1g,3U,So,1,2,1,,47,,138,68,,1,553,188,38,27,2,4,1969
11,69,34,6,1812,6247,S,10H,1g,3U,So,0,1,,1,58,,138,69,,1,235,235,47,34,1,4,1969
11,69,44,6,1540,6248,U,12I,9j,3U,Up,0,2,1,,,,126,69,,1,305,305,61,44,2,4,1969
11,69,41,7,1416,6249,K,02C,7i,4S,Sk,0,1,,1,80,,263,69,,1,285,285,57,41,1,5,1969
11,69,43,6,1004,6250,D,02D,5e,4S,Sk,0,1,,1,90,,263,69,,1,298,298,60,43,1,5,1969
11,69,45,7,1541,6251,D,22E,1e,1L,Ja,0,1,,1,54,,73,69,,1,313,313,63,45,1,2,1969
11,69,43,4,759,6252,S,18E,8j,1L,Ja,0,1,,1,56,,52,69,,1,296,296,60,43,1,2,1969
11,69,44,7,700,6253,D,19D,7c,1L,Ja,0,2,,,47,,104,69,,1,306,306,62,44,2,2,1969
11,69,44,7,1005,6254,G,17E,7f,1L,Ja,0,2,1,,41,,353,69,,1,306,306,62,44,2,2,1969
11,69,45,2,3028,6255,V,18E,4e,1L,Ja,0,2,1,,56,,293,69,,1,308,308,62,44,2,2,1969
11,69,44,5,1417,6256,S,18E,8f,1L,Ja,0,1,,,55,,300,69,,1,304,304,61,44,1,2,1969
11,69,45,3,849,6257,F,18E,6f,1L,Ja,0,1,,,48,,294,69,,1,309,309,62,45,1,2,1969
11,69,45,3,701,6258,F,18E,7f,1L,Ja,0,1,,,70,,67,69,,1,309,309,62,45,1,2,1969
11,69,44,5,3029,6259,D,18F,9a,1L,Ja,0,1,,,50,,215,69,,1,304,304,61,44,1,2,1969
11,69,44,5,3030,6260,D,18F,9a,1L,Ja,0,1,,,55,,215,69,,1,304,304,61,44,1,2,1969
11,69,45,3,702,6261,X,18E,7f,1L,Ja,2,,,,70,,67,67,,1,1039,309,62,45,,2,1969
11,69,44,6,923,6262,D,18E,8j,1L,Ja,0,2,1,,43,,52,69,,1,305,305,61,44,2,2,1969
11,69,44,9,1006,6263,S,20F,0b,1L,Ja,0,2,1,,40,,472,69,,1,303,303,-9,-9,2,2,1969
11,69,44,6,850,6264,S,19E,1c,1L,Ja,0,2,1,,45,,279,69,,1,305,305,61,44,2,2,1969
11,69,43,1,1542,6265,S,19G,0f,1L,Ja,0,1,,,63,,330,69,,1,293,293,59,42,1,2,1969
11,69,44,7,924,6266,D,19E,2g,1L,Ja,2,2,1,,50,,171,67,,1,1036,306,62,44,2,2,1969
11,69,44,5,1344,6267,D,19G,0f,1L,Ja,0,1,,,47,,213,69,,1,304,304,61,44,1,2,1969
11,69,44,1,626,6268,F,19G,0f,1L,Ja,0,2,1,,37,,330,69,,1,300,300,60,43,2,2,1969
11,69,44,7,1007,6269,D,19E,2h,1L,Ja,0,2,1,,50,,357,69,,1,306,306,62,44,2,2,1969
11,69,44,7,1203,6270,F,19E,2g,1L,Ja,1,1,,,60,,171,68,,1,671,306,62,44,1,2,1969
11,69,45,3,1008,6271,D,18G,7d,1L,Ja,0,2,,,43,,307,69,,1,309,309,62,45,2,2,1969
11,69,45,5,301,6272,V,18G,7d,1L,Ja,0,2,1,,47,,307,69,,1,311,311,63,45,2,2,1969
11,69,45,4,703,6273,X,20E,8e,1L,Ja,2,1,,,65,,112,67,,1,1040,310,62,45,1,2,1969
11,69,46,1,851,6274,F,18F,3c,1L,Ja,0,1,,1,58,,35,69,,1,314,314,63,45,1,2,1969
11,69,38,4,3031,6275,F,19F,6b,1L,Ja,0,1,,1,41,,211,69,,1,261,261,53,38,1,2,1969
11,69,38,4,627,6276,S,18E,6f,1L,Ja,1,2,1,,53,,211,68,,1,626,261,53,38,2,2,1969
11,69,38,4,1718,6277,S,18E,8f,1L,Ja,0,1,,1,,,211,69,,1,261,261,53,38,1,2,1969
11,69,41,7,628,6278,S,18E,8f,1L,Ja,2,1,,1,58,,211,67,,1,1015,285,57,41,1,2,1969
11,69,38,3,852,6279,D,18E,8h,1L,Ja,2,2,1,,55,,211,67,,1,990,260,52,38,2,2,1969
11,69,38,4,539,6280,T,18F,2g,1L,Ja,0,1,,1,30,,211,69,,1,261,261,53,38,1,2,1969
11,69,42,2,704,6281,F,19F,4a,1L,Ja,0,2,1,,59,,211,69,,1,287,287,58,41,2,2,1969
11,69,41,1,853,6282,D,18E,8f,1L,Ja,0,1,,,56,,211,69,,1,279,279,56,40,1,2,1969
11,69,38,3,629,6283,F,18E,8f,1L,Ja,0,2,,,36,,211,69,,1,260,260,52,38,2,2,1969
11,69,41,1,630,6284,D,18F,2g,1L,Ja,3,1,,1,76,,211,66,,1,1374,279,56,40,1,2,1969
11,69,23,1,3032,6285,T,11D,3h,2H,Vr,1,1,,1,56,,10,67,,1,883,153,31,22,1,3,1969
11,69,28,1,854,6288,S,11D,3h,2H,Vr,0,1,,1,28,,10,69,,1,188,188,38,27,1,3,1969
11,69,29,2,3034,6289,T,11D,0d,2H,Vr,0,1,,1,28,,10,69,,1,196,196,40,28,1,3,1969
11,69,29,3,3035,6290,T,11D,3h,2H,Vr,0,1,,1,39,,10,69,,1,197,197,40,29,1,3,1969
11,69,30,7,3036,6291,T,11D,0d,2H,Vr,0,1,,1,35,,10,69,,1,208,208,42,30,1,3,1969
11,69,44,5,925,6292,D,11D,3h,2H,Vr,3,2,1,,55,,10,66,,1,1399,304,61,44,2,3,1969
11,69,28,6,3037,6293,S,11D,3h,2H,Vr,0,1,,,,,10,69,,1,193,193,39,28,1,3,1969
11,69,28,6,3038,6294,S,11D,3h,2H,Vr,0,2,,,,,10,69,,1,193,193,39,28,2,3,1969
11,69,28,6,3039,6295,S,11D,3h,2H,Vr,0,2,,,,,10,69,,1,193,193,39,28,2,3,1969
11,69,45,6,705,6296,S,18F,0c,1L,Ja,0,2,1,,45,,102,69,,1,312,312,63,45,2,2,1969
11,69,44,5,855,6297,F,11H,2j,3U,Up,0,1,,1,70,,341,69,,1,304,304,61,44,1,4,1969
11,69,35,4,631,6298,F,10D,8g,2H,Vr,0,2,,,,,144,69,,1,240,240,48,35,2,3,1969
11,69,40,4,706,6299,S,10D,8g,2H,Vr,0,2,,,,,144,69,,1,275,275,55,40,2,3,1969
11,69,40,7,707,6300,F,10D,8g,2H,Vr,2,1,,,,,144,67,,1,1008,278,56,40,1,3,1969
11,69,45,7,856,6301,X,20E,4j,1L,Ja,0,1,,,72,,352,69,,1,313,313,63,45,1,2,1969
11,69,46,1,708,6302,F,20E,4j,1L,Ja,0,1,,,61,,352,69,,1,314,314,63,45,1,2,1969
11,69,44,3,1345,6303,S,20E,4c,1L,Ja,1,1,,,,54,458,68,,1,667,302,61,44,1,2,1969
11,69,37,3,926,6304,F,11G,3b,3U,Vs,0,1,,1,37,,193,69,,1,253,253,51,37,1,4,1969
11,69,39,4,1719,6305,S,11G,3b,3U,Vs,3,1,,1,56,,193,66,,1,1363,268,54,39,1,4,1969
11,69,40,5,857,6306,F,11G,3b,3U,Vs,0,1,,1,41,,193,69,,1,276,276,56,40,1,4,1969
11,69,45,3,858,6307,S,19F,6b,1L,Ja,0,2,1,,50,,461,69,,1,309,309,62,45,2,2,1969
11,69,45,6,859,6308,F,11C,1i,2H,Vr,2,2,1,,48,,427,67,,1,1042,312,63,45,2,3,1969
11,69,45,4,800,6309,F,11C,1i,2H,Vr,0,2,,,46,,427,69,,1,310,310,62,45,2,3,1969
11,69,44,9,3040,6310,U,11C,1i,2H,Vr,0,1,,1,,,427,69,,1,303,303,-9,-9,1,3,1969
11,69,43,5,927,6311,D,11C,1i,2H,Vr,0,1,,1,62,,427,69,,1,297,297,60,43,1,3,1969
11,69,44,5,1619,6312,F,10E,1d,3U,Na,0,1,,1,62,,406,69,,1,304,304,61,44,1,4,1969
11,69,44,6,632,6313,F,18F,3f,1L,Ja,0,2,,,51,,467,69,,1,305,305,61,44,2,2,1969
11,69,46,1,709,6314,X,16E,6g,1L,Hr,0,1,,,45,,354,69,,1,314,314,63,45,1,2,1969
11,69,44,7,1155,6315,D,12D,1a,2H,Vr,0,2,,,51,,216,69,,1,306,306,62,44,2,3,1969
11,69,43,4,710,6316,F,11H,2j,3U,Up,0,1,,1,60,,341,69,,1,296,296,60,43,1,4,1969
11,69,36,5,1813,6317,V,10E,1d,3U,Na,2,1,,1,69,,406,67,,1,978,248,50,36,1,4,1969
11,69,39,5,1814,6318,V,10E,1d,3U,Na,0,1,,1,65,,406,69,,1,269,269,54,39,1,4,1969
11,69,42,7,1418,6319,D,12I,8h,3U,Up,0,1,,1,72,,26,69,,1,292,292,59,42,1,4,1969
11,69,43,5,711,6320,F,11E,4e,2H,Vs,0,1,,1,54,,473,69,,1,297,297,60,43,1,4,1969
11,69,43,5,1156,6321,G,09G,7h,3U,So,0,2,,,67,,400,69,,1,297,297,60,43,2,4,1969
11,69,40,5,712,6322,S,10I,0c,3U,So,1,2,1,,,,254,68,,1,641,276,56,40,2,4,1969
11,69,44,4,928,6323,F,10I,0c,3U,So,0,1,,1,,,254,69,,1,303,303,61,44,1,4,1969
11,69,44,3,3041,6324,F,11F,8b,2H,Vs,0,1,,1,41,,272,69,,1,302,302,61,44,1,4,1969
11,69,45,6,713,6325,F,19E,4a,1L,Ja,4,1,,1,70,,342,65,,1,1772,312,63,45,1,2,1969
11,69,42,6,1419,6326,S,09E,8a,2H,Vr,2,1,,1,86,,21,67,,1,1021,291,59,42,1,3,1969
11,69,44,4,1620,6327,S,10C,8i,2H,Vr,0,1,,1,63,,151,69,,1,303,303,61,44,1,3,1969
11,69,42,2,3042,6328,D,11F,8b,2H,Vs,4,1,,1,76,,272,65,,1,1747,287,58,41,1,4,1969
11,69,43,4,633,6329,F,10H,1g,3U,So,2,1,,1,55,,138,67,,1,1026,296,60,43,1,4,1969
11,69,43,5,634,6330,S,10E,7c,2H,Vr,2,1,,1,70,,46,67,,1,1027,297,60,43,1,3,1969
11,69,42,4,2216,6331,V,10C,8i,2H,Vr,0,2,1,,45,,151,69,,1,289,289,58,42,2,3,1969
11,69,42,7,714,6332,F,10G,4d,3U,So,0,1,,1,,,27,69,,1,292,292,59,42,1,4,1969
11,69,43,1,1009,6333,S,09H,4c,3U,So,1,1,,1,59,,125,68,,1,658,293,59,42,1,4,1969
11,69,46,1,1420,6334,S,20E,8e,1L,Ja,0,1,,,85,,112,69,,1,314,314,63,45,1,2,1969
11,69,46,6,715,6335,X,20E,4c,1L,Ja,0,2,1,,,,458,69,,1,319,319,64,46,2,2,1969
11,69,46,7,1157,6336,D,20E,4c,1L,Ja,0,1,,,37,,458,69,,1,320,320,64,46,1,2,1969
11,69,48,1,635,6337,X,20E,4c,1L,Ja,0,2,1,,62,,458,69,,1,328,328,66,47,2,2,1969
11,69,45,7,1204,6338,D,20E,4c,1L,Ja,0,1,,1,,,458,69,,1,313,313,63,45,1,2,1969
11,69,48,3,716,6339,X,19E,6a,1L,Ja,0,1,,,60,,340,69,,1,330,330,66,48,1,2,1969
11,69,48,4,717,6340,X,19E,5a,1L,Ja,0,2,1,,56,,340,69,,1,331,331,67,48,2,2,1969
11,69,48,4,929,6341,X,19E,5a,1L,Ja,0,2,1,,58,,340,69,,1,331,331,67,48,2,2,1969
11,69,44,7,1543,6342,D,19E,5e,1L,Ja,0,2,,,46,,432,69,,1,306,306,62,44,2,2,1969
11,69,46,5,1158,6343,F,19D,4f,1L,Ja,0,1,,1,52,,208,69,,1,318,318,64,46,1,2,1969
11,69,46,7,801,6344,D,18G,8i,1L,Ja,0,1,,1,,44,404,69,,1,320,320,64,46,1,2,1969
11,69,46,7,718,6345,F,18F,7d,1L,Ja,0,2,1,,60,,102,69,,1,320,320,64,46,2,2,1969
11,69,46,4,3043,6346,X,18E,7f,1L,Ja,1,2,1,,63,,67,68,,1,682,317,64,46,2,2,1969
11,69,46,1,1205,6347,D,19G,0f,1L,Ja,6,1,,1,45,,79,63,1,1,2504,314,63,45,1,2,1969
11,69,46,6,802,6348,D,19E,2i,1L,Ja,0,1,,,,43,215,69,,1,319,319,64,46,1,2,1969
11,69,45,6,1010,6349,D,18G,8i,1L,Ja,3,2,1,,,58,404,66,,1,1407,312,63,45,2,2,1969
11,69,45,7,1011,6350,D,19E,2h,1L,Ja,0,2,1,,,30,215,69,,1,313,313,63,45,2,2,1969
11,69,45,7,1206,6351,D,19E,2h,1L,Ja,0,,,,,30,215,69,,1,313,313,63,45,,2,1969
11,69,45,6,1012,6352,F,18E,6f,1L,Ja,0,2,1,,41,,292,69,,1,312,312,63,45,2,2,1969
11,69,44,6,1159,6353,D,19F,6b,1L,Ja,0,2,1,,55,,380,69,,1,305,305,61,44,2,2,1969
11,69,44,7,930,6354,D,18G,8i,1L,Ja,1,1,,1,,62,404,68,,1,671,306,62,44,1,2,1969
11,69,44,6,931,6355,D,19E,3g,1L,Ja,0,2,1,,52,,423,69,,1,305,305,61,44,2,2,1969
11,69,45,6,803,6356,U,18G,8i,1L,Ja,3,1,,,,57,404,66,,1,1407,312,63,45,1,2,1969
11,69,47,1,1207,6357,D,18F,5c,1L,Ja,0,2,1,,,39,325,69,,1,321,321,65,46,2,2,1969
11,69,46,7,932,6358,D,18G,8i,1L,Ja,0,1,,1,,56,404,69,,1,320,320,64,46,1,2,1969
11,69,44,6,804,6359,D,19E,1h,1L,Ja,1,1,,1,64,,154,68,,1,670,305,61,44,1,2,1969
11,69,48,7,805,6360,S,11J,0b,3U,Up,3,1,,1,,,148,66,,1,1429,334,67,48,1,4,1969
11,69,46,7,1346,6361,G,19D,5i,1L,Ja,0,2,1,,45,,220,69,,1,320,320,64,46,2,2,1969
11,69,46,7,1347,6362,G,19D,5i,1L,Ja,0,2,1,,39,,220,69,,1,320,320,64,46,2,2,1969
11,69,46,7,1348,6363,G,19D,5i,1L,Ja,3,2,1,,52,,220,66,,1,1415,320,64,46,2,2,1969
11,69,46,7,1544,6364,G,19D,5i,1L,Ja,0,1,,,55,,220,69,,1,320,320,64,46,1,2,1969
11,69,46,7,1100,6365,G,19D,5i,1L,Ja,0,2,1,,42,,220,69,,1,320,320,64,46,2,2,1969
11,69,47,3,1349,6366,D,19D,5i,1L,Ja,2,1,,,59,,220,67,,1,1053,323,65,47,1,2,1969
11,69,47,7,1208,6367,D,19D,5i,1L,Ja,0,2,1,,50,,220,69,,1,327,327,66,47,2,2,1969
11,69,47,7,1013,6368,D,19D,5i,1L,Ja,0,2,1,,45,,220,69,,1,327,327,66,47,2,2,1969
11,69,47,6,933,6369,S,10I,7h,3U,Up,0,1,,1,68,,76,69,,1,326,326,66,47,1,4,1969
11,69,46,6,934,6370,D,11D,3h,2H,Vr,0,1,,1,71,,10,69,,1,319,319,64,46,1,3,1969
11,69,46,6,935,6371,D,11D,3h,2H,Vr,0,1,,3,76,,10,69,,1,319,319,64,46,1,3,1969
11,69,48,5,540,6372,X,20E,2i,1L,Ja,3,1,,3,70,,419,66,,1,1427,332,67,48,1,2,1969
11,69,48,2,541,6373,X,20E,2i,1L,Ja,0,2,,,52,,419,69,,1,329,329,66,47,2,2,1969
11,69,46,8,3044,6374,X,19E,6a,1L,Ja,0,1,,1,75,,45,69,,1,317,317,-9,-9,1,2,1969
11,69,48,3,719,6375,X,19E,6a,1L,Ja,0,2,,,65,,45,69,,1,330,330,66,48,2,2,1969
11,69,47,6,1209,6376,G,19E,6a,1L,Ja,0,1,,1,64,,45,69,,1,326,326,66,47,1,2,1969
11,69,47,4,806,6377,X,18E,2d,1L,Ja,0,1,,1,58,,470,69,,1,324,324,65,47,1,2,1969
11,69,45,6,1421,6378,G,16E,2b,1L,Hr,5,2,,,56,,204,64,,1,2137,312,63,45,2,2,1969
11,69,45,7,1210,6379,G,16E,2b,1L,Hr,0,1,,1,68,,204,69,,1,313,313,63,45,1,2,1969
11,69,47,2,807,6380,X,20E,8e,1L,Ja,0,2,1,,46,,112,69,,1,322,322,65,46,2,2,1969
11,69,46,7,2352,6381,V,18C,0f,1L,Hr,0,1,,1,74,,299,69,,1,320,320,64,46,1,2,1969
11,69,46,6,3045,6382,F,16E,6g,1L,Hr,0,2,1,,52,,103,69,,1,319,319,64,46,2,2,1969
11,69,47,7,1211,6383,X,18F,0c,1L,Ja,1,1,,1,61,,102,68,,1,692,327,66,47,1,2,1969
11,69,46,4,720,6384,F,16E,6g,1L,Hr,2,1,,1,80,,354,67,,1,1047,317,64,46,1,2,1969
11,69,46,3,1101,6385,D,20E,8e,1L,Ja,5,2,1,,61,,112,64,,1,2141,316,64,46,2,2,1969
11,69,48,5,721,6386,D,17D,5d,1L,Hr,0,2,,,42,,426,69,,1,332,332,67,48,2,2,1969
11,69,48,7,808,6387,F,18F,3f,1L,Ja,0,1,,1,71,,467,69,,1,334,334,67,48,1,2,1969
11,69,45,3,936,6388,F,18C,4j,1L,Hr,0,2,,,35,,363,69,,1,309,309,62,45,2,2,1969
