KT,Y,W,D,Time,Nr,Js,Rak1,Rak2,NyLskp,LSkp,Age,Sex,Bfas,Sp,Vikt1,Fvikt,Jnr,Bornyear,Fx,Frisk,Agedays,Dnr,5per,7per,Sex2
11,77,7,5,3021,9642,F,15G,5f,2H,Hs,3,1,,3,65,,,73,,1,1509,49,10,7,1
11,77,6,5,515,9643,V,15H,7c,2H,Hs,3,1,,3,60,,,73,,1,1502,42,9,6,1
11,77,10,6,45,9644,V,15G,5c,2H,Hs,0,1,,,65,,,76,,1,436,71,15,11,1
11,77,10,6,115,9645,V,15G,5c,2H,Hs,2,2,3,1,,40,,74,,1,1166,71,15,11,2
11,77,4,5,3022,9646,F,16G,1d,2H,Hs,0,2,1,,,40,,76,,1,393,28,6,4,2
11,77,1,3,2315,9647,V,15F,6b,2H,Hs,0,2,1,,,37,,76,,1,370,5,1,1,2
11,77,2,2,200,9648,V,15F,7b,2H,Hs,0,1,,,,37,,76,,1,376,11,3,2,1
11,77,8,2,2359,9649,V,15F,6b,2H,Hs,0,2,1,,,32,,76,,1,418,53,11,8,2
11,77,4,2,2359,9650,V,15F,7b,2H,Hs,0,2,1,,,35,,76,,1,390,25,5,4,2
11,77,5,3,1000,9651,F,16G,2h,2H,Hs,2,1,,3,69,,,74,,1,1128,33,7,5,1
11,77,6,2,2300,9652,V,16G,2h,2H,Hs,0,1,,3,60,,,76,,1,404,39,8,6,1
11,77,4,4,2359,9653,V,16G,2h,2H,Hs,6,2,1,,66,,,70,,1,2582,27,6,4,2
11,77,8,3,3023,9654,F,15F,6c,2H,Hs,0,1,,,42,,,76,,1,419,54,11,8,1
11,76,51,5,3024,9655,F,16F,0j,2H,Hs,0,2,1,,42,,,76,,1,352,352,71,51,2
11,77,1,5,2359,9656,V,15F,7b,2H,Hs,4,1,,,55,,,72,,1,1832,7,2,1,1
11,77,5,6,1315,9657,G,15F,9e,2H,Hs,1,1,,3,60,,,75,,1,766,36,8,6,1
11,77,2,7,2359,9658,V,15F,7b,2H,Hs,0,1,,,,35,,76,,1,381,16,4,3,1
11,77,3,7,100,9659,V,15F,7b,2H,Hs,0,1,,,,35,,76,,1,388,23,5,4,1
11,77,1,8,3025,9660,F,16F,2j,2H,Hs,2,2,1,,,,,74,,1,1101,6,-9,-9,2
11,76,51,7,3026,9661,F,15F,6c,2H,Hs,3,2,1,,63,,,73,,1,1449,354,71,51,2
11,77,8,4,1500,9662,V,15F,6b,2H,Hs,0,2,1,,,45,,76,,1,420,55,11,8,2
11,77,9,7,215,9663,V,15G,4g,2H,Hs,0,1,,3,,47,,76,,1,430,65,13,10,1
11,77,4,7,1245,9664,G,15G,8e,2H,Hs,3,2,1,,61,,,73,,1,1490,30,6,5,2
11,77,8,4,3027,9665,F,16F,0j,2H,Hs,6,1,,3,35,,,70,,1,2610,55,11,8,1
11,77,4,4,330,9666,V,15F,6j,2H,Hs,0,1,,3,,,,76,,1,392,27,6,4,1
11,77,4,6,30,9667,V,15G,9i,2H,Hs,2,1,,,65,,,74,,1,1124,29,6,5,1
11,77,7,1,1300,9668,S,16G,3i,2H,Hs,3,1,,3,64,,,73,,1,1505,45,9,7,1
11,77,2,7,3028,9669,F,15F,6h,2H,Hs,0,2,1,,45,,,76,,1,381,16,4,3,2
11,77,9,4,100,9670,V,15H,5c,2H,Hs,1,1,,3,64,,,75,,1,792,62,13,9,1
11,77,3,7,1115,9671,G,15H,0b,2H,Hs,3,1,,3,88,,,73,,1,1483,23,5,4,1
11,77,2,3,1210,9672,G,16G,5a,2H,Hs,0,2,1,,85,,,76,,1,377,12,3,2,2
11,77,1,5,800,9673,V,16G,0a,2H,Hs,6,1,,,92,,,70,,1,2562,7,2,1,1
11,77,4,5,100,9674,V,16G,0a,2H,Hs,0,1,,,,,,76,,1,393,28,6,4,1
11,77,6,1,3029,9675,F,16F,0i,2H,Hs,1,2,1,,35,,,75,,1,768,38,8,6,2
11,77,2,1,1810,9676,T,16F,1j,2H,Hs,0,2,1,,65,,,76,,1,375,10,2,2,2
11,77,9,5,20,9677,V,15H,9d,2H,Hs,0,1,,3,65,,,76,,1,428,63,13,9,1
11,77,8,6,700,9678,F,13G,3g,2H,Ga,4,1,,3,65,,,72,1,1,1882,57,12,9,1
11,77,7,7,100,9679,V,13G,1h,2H,Ga,1,1,,,61,,,75,,1,781,51,11,8,1
11,77,9,1,730,9680,F,13G,1i,2H,Ga,0,2,4,1,52,,,76,,1,424,59,12,9,2
11,77,9,3,30,9681,V,16H,1d,2H,Hs,0,1,,3,68,,,76,,1,426,61,13,9,1
11,77,9,5,345,9682,V,15H,9d,2H,Hs,0,1,,3,66,,,76,,1,428,63,13,9,1
11,77,2,6,1230,9683,G,16H,0c,2H,Hs,2,1,,,70,,,74,,1,1110,15,3,3,1
11,77,9,5,30,9684,V,15H,9d,2H,Hs,2,1,,,82,,,74,,1,1158,63,13,9,1
11,77,7,6,3030,9685,V,15H,0d,2H,Hs,1,1,,3,58,,,75,,1,780,50,10,8,1
11,77,3,6,148,9686,V,16H,2d,2H,Hs,2,2,1,,,,,74,,1,1117,22,5,4,2
11,77,6,4,230,9687,V,16H,0c,2H,Hs,1,1,,3,68,,,75,,1,771,41,9,6,1
11,77,6,5,215,9688,V,16H,0c,2H,Hs,7,1,,3,77,,,69,,1,2962,42,9,6,1
11,77,2,6,2345,9689,V,16H,3c,2H,Hs,0,1,,3,,,,76,,1,380,15,3,3,1
11,77,8,6,545,9690,V,16H,0d,2H,Hs,0,1,,3,80,,,76,,1,422,57,12,9,1
11,77,6,4,3031,9691,F,16H,1d,2H,Hs,0,1,,3,50,,,76,,1,406,41,9,6,1
11,76,50,5,400,9692,V,15G,9a,2H,Hs,0,1,,3,42,,,76,,1,345,345,69,50,1
11,77,10,6,1000,9693,K,03C,0i,4S,Sk,1,2,5,,91,,,75,,1,801,71,15,11,2
11,77,7,7,3032,9694,K,03C,0i,4S,Sk,0,1,,3,85,,,76,,1,416,51,11,8,1
11,77,6,6,3033,9695,K,03C,0i,4S,Sk,1,1,,3,86,,,75,,1,773,43,9,7,1
11,77,6,3,230,9696,V,17G,4h,2H,Me,1,1,,,,,,75,,1,770,40,8,6,1
11,77,2,6,3034,9697,F,16F,0j,2H,Hs,0,1,,,54,,,76,,1,380,15,3,3,1
11,77,2,2,15,9698,V,16F,0a,2H,Hs,2,1,,3,57,,,74,1,1,1106,11,3,2,1
11,77,7,6,1340,9699,G,16F,0d,2H,Hs,9,1,,3,54,,,67,,1,3700,50,10,8,1
11,77,4,5,1430,9700,V,15F,0i,2H,Hs,2,1,,3,,,,74,,1,1123,28,6,4,1
11,77,4,5,1115,9701,G,16H,6a,2H,Hs,0,2,,,60,,,76,,1,393,28,6,4,2
11,77,2,8,3035,9702,V,15G,9a,2H,Hs,2,2,1,,,,,74,,1,1108,13,-9,-9,2
11,77,6,2,1000,9703,V,15H,5c,2H,Hs,0,1,,3,58,,,76,,1,404,39,8,6,1
11,77,3,1,240,9704,V,16H,6f,2H,Hs,3,2,1,,63,,,73,,1,1477,17,4,3,2
11,77,5,5,2215,9705,V,15F,9d,2H,Hs,2,2,1,,38,,,74,,1,1130,35,7,5,2
11,77,6,2,2330,9706,V,15F,9d,2H,Hs,0,1,,3,55,,,76,,1,404,39,8,6,1
11,77,6,6,200,9707,V,15H,5c,2H,Hs,0,1,,3,46,,,76,,1,408,43,9,7,1
11,77,6,1,3036,9708,F,16F,2j,2H,Hs,3,1,,,70,,,73,,1,1498,38,8,6,1
11,77,2,2,15,9709,V,15G,7f,2H,Hs,0,1,,3,72,,,76,,1,376,11,3,2,1
11,77,6,5,3037,9710,F,15H,7c,2H,Hs,1,1,,3,45,,,75,,1,772,42,9,6,1
11,77,7,4,1100,9711,S,09H,7d,3U,So,4,1,,,,62,,72,,1,1873,48,10,7,1
11,77,10,1,900,9712,S,09H,7d,3U,So,3,1,,,,61,,73,,1,1526,66,14,10,1
11,77,12,3,1400,9713,S,09H,7d,3U,So,0,2,5,,,40,,76,,1,447,82,17,12,2
11,77,11,3,900,9714,F,16H,0e,2H,Hs,0,1,,3,53,,,76,,1,440,75,15,11,1
11,77,11,6,130,9715,V,15H,8b,2H,Hs,1,2,5,,71,,,75,,1,808,78,16,12,2
11,76,34,3,3038,9716,T,16H,1c,2H,Hs,2,2,1,,63,,,74,,1,961,231,47,33,2
11,77,6,3,205,9717,V,16H,1f,2H,Hs,7,2,1,,55,,,69,,1,2960,40,8,6,2
11,76,51,2,900,9718,F,16H,1f,2H,Hs,6,2,1,,48,,,70,,1,2539,349,70,50,2
11,76,49,7,1130,9719,G,16H,1f,2H,Hs,0,1,,1,75,,,76,,1,340,340,68,49,1
11,77,12,7,1000,9720,F,16H,1f,2H,Hs,0,1,,3,58,,,76,,1,451,86,18,13,1
11,77,6,7,900,9721,T,12G,9j,2H,Ga,0,1,,3,51,,,76,,1,409,44,9,7,1
11,77,7,2,3039,9722,V,13G,3h,2H,Ga,3,2,1,,65,,,73,,1,1506,46,10,7,2
11,77,6,7,3040,9723,V,13G,3h,2H,Ga,1,2,1,,60,,,75,,1,774,44,9,7,2
11,77,7,1,1000,9724,T,13G,2d,2H,Dr,0,1,,3,,,,76,,1,410,45,9,7,1
11,77,6,2,2230,9725,V,13G,2h,2H,Ga,1,2,1,,54,,,75,,1,769,39,8,6,2
11,77,6,4,2230,9726,V,13G,2h,2H,Ga,0,2,1,,49,,,76,,1,406,41,9,6,2
11,77,5,4,230,9727,V,13G,0h,2H,Ga,2,2,1,,57,,,74,,1,1129,34,7,5,2
11,77,6,5,100,9728,V,16H,0d,2H,Hs,0,2,1,,56,,,76,,1,407,42,9,6,2
11,77,7,1,400,9729,V,16H,3d,2H,Hs,0,2,1,,56,,,76,,1,410,45,9,7,2
11,77,6,7,600,9730,V,16H,0d,2H,Hs,0,1,,3,60,,,76,,1,409,44,9,7,1
11,77,7,4,330,9731,V,16H,2d,2H,Hs,0,2,1,,45,,,76,,1,413,48,10,7,2
11,77,6,4,235,9732,V,16H,3d,2H,Hs,0,1,,3,68,,,76,,1,406,41,9,6,1
11,76,47,4,215,9733,V,16H,3d,2H,Hs,0,2,1,,52,,,76,,1,323,323,65,47,2
11,76,51,2,145,9734,V,16H,3d,2H,Hs,1,1,,3,48,,,75,,1,714,349,70,50,1
11,77,1,7,235,9735,V,16H,3d,2H,Hs,2,1,,1,57,,,74,,1,1104,9,2,2,1
11,76,48,1,215,9736,V,16G,9f,2H,Hs,2,1,,1,60,,,74,,1,1057,327,66,47,1
11,76,50,3,230,9737,V,16H,3d,2H,Hs,3,2,1,,,,,73,,1,1438,343,69,49,2
11,76,48,6,100,9738,V,16H,2d,2H,Hs,0,1,,1,67,,,76,,1,332,332,67,48,1
11,76,50,5,100,9739,V,16H,3d,2H,Hs,0,2,1,,,,,76,,1,345,345,69,50,2
11,77,2,5,230,9740,V,16H,3d,2H,Hs,0,1,,3,50,,,76,,1,379,14,3,2,1
11,76,47,3,345,9741,V,16G,9f,2H,Hs,0,2,1,,47,,,76,,1,322,322,65,46,2
11,76,51,6,2359,9742,V,16H,2d,2H,Hs,0,1,,1,42,,,76,,1,353,353,71,51,1
11,77,1,5,400,9743,V,16H,3d,2H,Hs,1,1,,3,55,,,75,,1,737,7,2,1,1
11,76,47,1,300,9744,V,16H,2d,2H,Hs,0,1,,3,79,,,76,,1,320,320,64,46,1
11,77,2,6,200,9745,V,16H,3d,2H,Hs,0,1,,3,52,,,76,,1,380,15,3,3,1
11,77,3,4,100,9746,V,16H,5d,2H,Hs,0,1,,3,48,,,76,,1,385,20,4,3,1
11,77,3,2,330,9747,V,16H,2d,2H,Hs,0,1,,3,78,,,76,,1,383,18,4,3,1
11,76,48,2,3041,9748,V,16H,2d,2H,Hs,0,1,,1,,,,76,,1,328,328,66,47,1
11,76,46,6,1200,9749,F,16H,2d,2H,Hs,0,2,1,,,,,76,,1,318,318,64,46,2
11,77,2,4,115,9750,V,14G,3e,2H,Hs,2,2,,,,,,74,,1,1108,13,3,2,2
11,77,4,6,335,9751,V,16G,1h,2H,Hs,0,1,,3,54,,,76,,1,394,29,6,5,1
11,77,1,6,100,9752,V,16G,1h,2H,Hs,2,1,,3,73,,,74,,1,1103,8,2,2,1
11,77,2,6,830,9753,F,15G,9i,2H,Hs,0,2,1,,49,,,76,,1,380,15,3,3,2
11,77,2,6,1015,9754,G,16G,1h,2H,Hs,2,1,,3,84,,,74,,1,1110,15,3,3,1
11,77,1,6,15,9755,V,16G,1h,2H,Hs,0,1,,3,70,,,76,,1,373,8,2,2,1
11,77,5,6,440,9756,V,16G,1h,2H,Hs,3,2,3,1,64,,,73,,1,1496,36,8,6,2
11,77,10,7,730,9757,F,13G,2h,2H,Ga,0,1,,3,56,,,76,,1,437,72,15,11,1
11,77,3,6,3042,9758,G,13G,2h,2H,Ga,4,1,,3,61,,,72,,1,1847,22,5,4,1
11,77,10,1,30,9759,V,13G,1j,2H,Ga,1,1,,3,63,,,75,,1,796,66,14,10,1
11,77,8,3,430,9760,V,13G,1h,2H,Ga,3,2,5,1,,67,,73,,1,1514,54,11,8,2
11,77,4,1,2330,9761,V,13G,2h,2H,Ga,0,2,4,1,,49,,76,,1,389,24,5,4,2
11,76,51,7,1250,9762,G,16G,1i,2H,Hs,3,1,,3,73,,,73,,1,1449,354,71,51,1
11,77,10,1,40,9763,V,13G,1j,2H,Ga,0,1,,3,60,,,76,,1,431,66,14,10,1
11,77,10,1,15,9764,V,13G,1j,2H,Ga,2,1,,3,69,,,74,,1,1161,66,14,10,1
11,77,10,4,730,9765,F,13G,0h,2H,Ga,2,1,,3,56,,,74,,1,1164,69,14,10,1
11,77,10,1,30,9766,V,13G,1j,2H,Ga,2,1,,3,55,,,74,,1,1161,66,14,10,1
11,77,7,4,200,9767,V,13G,1h,2H,Ga,2,1,,3,,56,,74,,1,1143,48,10,7,1
11,77,10,1,315,9768,V,13G,1j,2H,Ga,0,1,,3,49,,,76,,1,431,66,14,10,1
11,77,4,2,230,9769,V,16H,6f,2H,Hs,3,2,1,,69,,,73,,1,1485,25,5,4,2
11,77,4,2,200,9770,V,16H,6f,2H,Hs,0,1,,,61,,,76,,1,390,25,5,4,1
11,77,5,3,1000,9771,F,16H,8h,2H,Hs,4,2,1,,53,,,72,,1,1858,33,7,5,2
11,77,4,3,230,9772,V,16H,6g,2H,Hs,0,1,,,62,,,76,,1,391,26,6,4,1
11,77,6,2,200,9773,V,16H,6e,2H,Hs,0,1,,,51,,,76,,1,404,39,8,6,1
11,77,4,2,330,9774,V,16H,6g,2H,Hs,2,1,,,63,,,74,,1,1120,25,5,4,1
11,77,7,3,100,9775,V,16H,4d,2H,Hs,0,1,,,65,,,76,,1,412,47,10,7,1
11,77,4,1,200,9776,V,16H,6e,2H,Hs,0,2,1,,70,,,76,,1,389,24,5,4,2
11,77,3,6,350,9777,V,16H,6f,2H,Hs,0,1,,,68,,,76,,1,387,22,5,4,1
11,77,6,4,15,9778,V,15H,6c,2H,Hs,0,2,3,1,55,,,76,,1,406,41,9,6,2
11,77,7,4,1130,9779,G,16H,6g,2H,Hs,0,1,,,54,,,76,,1,413,48,10,7,1
11,77,5,6,1000,9780,F,17H,0b,2H,Me,0,1,,,69,,,76,,1,401,36,8,6,1
11,77,10,3,730,9781,F,15H,5d,2H,Hs,0,2,,,43,,,76,,1,433,68,14,10,2
11,77,5,3,330,9782,V,16H,6e,2H,Hs,0,2,1,,53,,,76,,1,398,33,7,5,2
11,77,6,2,330,9783,V,16H,6g,2H,Hs,3,2,1,,66,,,73,,1,1499,39,8,6,2
11,77,5,3,230,9784,V,16H,6g,2H,Hs,0,1,,,70,,,76,,1,398,33,7,5,1
11,77,5,4,730,9785,F,16H,9h,2H,Me,2,2,1,,48,,,74,,1,1129,34,7,5,2
11,77,5,6,145,9786,V,16H,6f,2H,Hs,0,1,,3,62,,,76,,1,401,36,8,6,1
11,77,4,7,500,9787,V,16H,6f,2H,Hs,0,1,,,56,,,76,,1,395,30,6,5,1
11,77,7,1,100,9788,V,14G,8g,2H,Hs,0,2,1,,45,,,76,,1,410,45,9,7,2
11,77,2,7,1500,9789,G,14G,8g,2H,Hs,0,1,,3,79,,,76,,1,381,16,4,3,1
11,77,2,7,1510,9790,G,14G,8g,2H,Hs,2,2,1,,62,,,74,,1,1111,16,4,3,2
11,77,5,7,2320,9791,V,14G,8g,2H,Hs,1,2,1,,39,,,75,,1,767,37,8,6,2
11,77,7,1,100,9792,V,15H,6d,2H,Hs,3,1,,3,55,,,73,,1,1505,45,9,7,1
11,77,8,3,330,9793,V,15H,6d,2H,Hs,0,2,2,1,47,,,76,,1,419,54,11,8,2
11,77,8,3,400,9794,V,16H,2d,2H,Hs,6,2,1,,63,,,70,,1,2609,54,11,8,2
11,77,9,5,320,9795,V,16H,1f,2H,Hs,5,1,,3,64,,,71,,1,2253,63,13,9,1
11,77,3,4,3043,9796,F,16H,1f,2H,Hs,0,1,,3,72,,,76,,1,385,20,4,3,1
11,77,46,6,1330,9797,D,13G,2f,2H,Ga,4,1,,1,60,,,73,,1,1783,323,65,47,1
11,77,46,6,1030,9798,D,13G,1h,2H,Ga,1,1,,1,72,,,76,,1,688,323,65,47,1
11,77,47,3,2200,9799,V,13G,2h,2H,Ga,0,1,,1,72,,,77,,1,327,327,66,47,1
11,77,46,6,1400,9800,D,13G,2g,2H,Ga,2,2,1,,70,,,75,,1,1053,323,65,47,2
11,77,10,4,3044,9801,V,16F,0i,2H,Hs,2,2,2,,55,,,74,,1,1164,69,14,10,2
11,77,11,7,135,9802,V,16F,0j,2H,Hs,1,2,4,1,,,,75,,1,809,79,16,12,2
11,77,12,5,500,9803,F,16F,0j,2H,Hs,0,2,4,1,49,,,76,,1,449,84,17,12,2
11,77,11,3,730,9804,F,13G,1g,2H,Ga,0,1,,3,35,,,76,,1,440,75,15,11,1
11,77,11,5,400,9805,V,13G,6f,2H,Dr,0,1,,3,59,,,76,,1,442,77,16,11,1
11,77,11,1,2330,9806,V,13G,0h,2H,Ga,0,2,4,2,62,,,76,,1,438,73,15,11,2
11,77,9,7,700,9807,F,15H,3b,2H,Hs,1,1,,3,60,,,75,,1,795,65,13,10,1
11,77,11,4,30,9808,V,16G,2h,2H,Hs,4,2,4,2,61,,,72,,1,1901,76,16,11,2
11,77,11,5,700,9809,F,15H,3b,2H,Hs,0,2,4,1,52,,,76,,1,442,77,16,11,2
11,77,12,1,1600,9810,S,16H,0a,2H,Hs,0,1,,3,65,,,76,,1,445,80,16,12,1
11,77,11,4,330,9811,V,16G,2h,2H,Hs,4,1,,3,78,,,72,,1,1901,76,16,11,1
11,77,10,2,200,9812,V,16G,2h,2H,Hs,0,1,,3,55,,,76,,1,432,67,14,10,1
11,77,9,6,330,9813,V,16G,3h,2H,Hs,0,2,2,,40,,,76,,1,429,64,13,10,2
11,77,11,4,3045,9814,F,16G,1a,2H,Hs,1,2,5,,49,,,75,,1,806,76,16,11,2
11,77,13,4,3046,9815,F,15G,0e,2H,Hs,0,1,,3,56,,,76,,1,455,90,18,13,1
11,77,13,7,3047,9816,F,14G,6a,2H,Hs,0,1,,3,55,,,76,,1,458,93,19,14,1
11,77,6,2,1700,9817,F,15G,1c,2H,Hs,4,2,1,,52,,,72,,1,1864,39,8,6,2
11,77,12,7,3048,9818,V,15F,0i,2H,Hs,5,2,5,,55,,,71,,1,2276,86,18,13,2
11,77,7,7,800,9819,F,14G,8e,2H,Hs,0,2,1,,31,,,76,,1,416,51,11,8,2
11,77,9,5,3049,9820,V,15G,0f,2H,Hs,0,2,1,,41,,,76,,1,428,63,13,9,2
11,77,9,6,3050,9821,V,15G,0c,2H,Hs,2,2,5,,50,,,74,,1,1159,64,13,10,2
11,77,7,5,3051,9822,V,15G,1c,2H,Hs,2,1,,,74,,,74,,1,1144,49,10,7,1
11,77,13,4,3052,9823,V,15F,0i,2H,Hs,2,1,,3,61,,,74,,1,1185,90,18,13,1
11,77,10,1,2300,9824,V,14G,8d,2H,Hs,2,2,4,3,46,,,74,,1,1161,66,14,10,2
11,77,6,5,3053,9825,V,14H,1e,2H,Ga,0,1,,3,65,,,76,,1,407,42,9,6,1
11,77,11,6,3054,9826,T,14G,6a,2H,Hs,0,1,,,60,,,76,,1,443,78,16,12,1
11,77,8,2,245,9827,V,15F,1g,2H,Hs,6,1,,3,57,,,70,,1,2608,53,11,8,1
11,77,6,3,3055,9828,V,15G,0e,2H,Hs,0,1,,,58,,,76,,1,405,40,8,6,1
11,77,5,4,3056,9829,+,14G,8h,2H,Hs,3,2,1,,35,,,73,,1,1494,34,7,5,2
11,76,53,2,2330,9830,V,15G,3g,2H,Hs,0,1,,3,69,,,76,,1,363,363,73,52,1
11,77,1,7,3057,9831,F,15G,1c,2H,Hs,2,1,,,62,,,74,,1,1104,9,2,2,1
11,77,6,6,3058,9832,V,15F,1g,2H,Hs,0,1,,,56,,,76,,1,408,43,9,7,1
11,77,12,5,3059,9833,V,15F,0i,2H,Hs,3,2,4,1,50,,,73,,1,1544,84,17,12,2
11,77,5,3,2300,9834,V,15G,0b,2H,Hs,0,1,,3,60,,,76,,1,398,33,7,5,1
11,77,7,1,2200,9835,V,15G,0a,2H,Hs,0,2,1,,57,,,76,,1,410,45,9,7,2
11,77,10,4,3000,9836,V,14G,7i,2H,Hs,4,2,5,,62,,,72,,1,1894,69,14,10,2
11,77,14,1,3001,9837,F,15G,1c,2H,Hs,0,1,,3,66,,,76,,1,459,94,19,14,1
11,77,7,4,3002,9838,V,15F,1g,2H,Hs,8,2,1,,45,,,68,,1,3333,48,10,7,2
11,77,9,9,3003,9839,U,15G,5g,2H,Hs,3,2,1,,,,,73,,1,1522,62,-9,-9,2
11,77,6,4,430,9840,V,15G,0a,2H,Hs,2,1,,3,70,,,74,,1,1136,41,9,6,1
11,77,13,3,30,9841,V,15G,0a,2H,Hs,7,1,,3,65,,,69,,1,3009,89,18,13,1
11,77,7,5,3004,9842,V,14G,9h,2H,Hs,3,2,3,,71,,,73,,1,1509,49,10,7,2
11,77,9,4,245,9843,V,15G,1c,2H,Hs,0,1,,3,,,,76,,1,427,62,13,9,1
11,77,10,6,3005,9844,V,14F,7f,2H,Hs,0,1,,3,56,,,76,,1,436,71,15,11,1
11,77,7,7,3006,9845,V,15F,1i,2H,Hs,3,1,,3,66,,,73,,1,1511,51,11,8,1
11,77,10,6,200,9846,V,14G,7h,2H,Hs,3,2,5,,65,,,73,,1,1531,71,15,11,2
11,77,8,5,3007,9847,U,15G,0b,2H,Hs,0,1,,3,44,,,76,,1,421,56,12,8,1
11,77,5,1,1200,9848,G,15G,0b,2H,Hs,2,1,,3,65,,,74,,1,1126,31,7,5,1
11,77,11,7,1000,9849,F,14G,6f,2H,Hs,6,1,,3,55,,,70,,1,2634,79,16,12,1
11,77,7,4,410,9850,V,15G,1d,2H,Hs,4,2,1,,43,,,72,,1,1873,48,10,7,2
11,77,7,5,3008,9851,V,14G,9h,2H,Hs,2,1,,3,80,,,74,,1,1144,49,10,7,1
11,77,6,3,330,9852,V,15G,0b,2H,Hs,0,2,1,,50,,,76,,1,405,40,8,6,2
11,77,9,6,3009,9853,F,16H,0d,2H,Hs,0,1,,,57,,,76,,1,429,64,13,10,1
11,77,8,3,3010,9854,V,15F,1i,2H,Hs,0,1,,3,52,,,76,,1,419,54,11,8,1
11,77,7,6,100,9855,V,15G,0d,2H,Hs,2,2,2,,,,,74,,1,1145,50,10,8,2
11,77,7,7,340,9856,V,16G,5j,2H,Hs,0,1,,3,48,,,76,,1,416,51,11,8,1
11,77,10,2,3011,9857,T,15F,1g,2H,Hs,7,1,,,39,,,69,,1,2987,67,14,10,1
11,77,7,6,350,9858,V,15G,0a,2H,Hs,0,1,,3,68,,,76,,1,415,50,10,8,1
11,77,9,6,3012,9859,U,16H,0d,2H,Hs,0,1,,3,61,,,76,,1,429,64,13,10,1
11,77,13,4,3013,9860,T,15H,6d,2H,Hs,1,2,4,,,,,75,,1,820,90,18,13,2
11,77,44,1,1300,9861,D,12G,9g,2H,Ga,1,2,1,,66,,,76,,1,669,304,61,44,2
11,77,44,7,1300,9862,D,12G,9g,2H,Ga,2,2,1,,62,,,75,,1,1040,310,62,45,2
11,77,45,5,730,9863,F,13G,2h,2H,Ga,1,1,,1,78,,,76,,1,680,315,63,45,1
11,77,48,4,3000,9864,T,12G,9h,2H,Ga,0,2,,,60,,,77,,1,335,335,67,48,2
11,77,42,6,845,9865,D,14G,2j,2H,Ga,2,2,,,55,,,75,,1,1025,295,59,43,2
11,77,44,1,730,9866,F,13G,3h,2H,Ga,0,2,1,,37,,,77,,1,304,304,61,44,2
11,77,43,1,3001,9867,F,16G,1h,2H,Hs,0,2,,,68,,,77,,1,297,297,60,43,2
11,77,45,4,620,9868,F,13H,4a,2H,Ga,0,2,1,,62,,,77,,1,314,314,63,45,2
11,77,38,3,1800,9869,S,13G,1h,2H,Ga,1,1,,1,60,,,76,,1,629,264,53,38,1
11,77,43,6,800,9870,F,13G,2h,2H,Ga,0,1,,,48,,,77,,1,302,302,61,44,1
11,77,33,7,500,9871,D,13G,4i,2H,Ga,0,2,1,,48,,,77,,1,233,233,47,34,2
11,77,42,5,800,9872,F,13G,3h,2H,Ga,0,2,,,45,,,77,,1,294,294,59,42,2
11,77,40,6,1030,9873,D,13G,1f,2H,Ga,5,2,1,,59,,,72,,1,2106,281,57,41,2
11,77,42,6,800,9874,F,12G,9h,2H,Ga,0,1,,,45,,,77,,1,295,295,59,43,1
11,77,44,7,945,9875,D,13G,3i,2H,Ga,1,1,,1,70,,,76,,1,675,310,62,45,1
11,77,44,6,1030,9876,D,13G,3g,2H,Ga,1,2,1,,61,,,76,,1,674,309,62,45,2
11,77,47,3,800,9877,F,13G,2h,2H,Ga,0,2,1,,50,,,77,,1,327,327,66,47,2
11,77,44,1,900,9878,F,13G,2h,2H,Ga,0,1,,1,43,,,77,,1,304,304,61,44,1
11,77,44,1,1030,9879,D,13G,2h,2H,Ga,0,2,1,,56,,,77,,1,304,304,61,44,2
11,77,50,1,3002,9880,F,15H,5c,2H,Hs,0,1,,,,,,77,,1,346,346,70,50,1
11,77,52,2,3003,9881,V,16H,5c,2H,Hs,0,2,1,,65,,,77,,1,361,361,73,52,2
11,77,50,5,2135,9882,V,16H,6f,2H,Hs,0,2,1,,61,,,77,,1,350,350,70,50,2
11,78,1,3,3004,9883,F,16H,0c,2H,Hs,1,2,1,,61,,,76,,1,734,4,1,1,2
11,77,48,1,200,9884,V,15H,7c,2H,Hs,1,1,,,69,,,76,,1,697,332,67,48,1
11,77,49,6,3005,9885,F,16F,0j,2H,Hs,0,1,,1,60,,,77,,1,344,344,69,50,1
11,77,49,3,3006,9886,V,15H,9d,2H,Hs,0,1,,,56,,,77,,1,341,341,69,49,1
11,77,49,4,3007,9887,F,16F,0i,2H,Hs,0,2,1,,,,,77,,1,342,342,69,49,2
11,77,52,1,3008,9888,V,15H,9d,2H,Hs,0,1,,1,60,,,77,,1,360,360,72,52,1
11,77,52,3,145,9889,V,16H,0c,2H,Hs,1,2,1,,67,,,76,,1,727,362,73,52,2
11,78,0,7,830,9890,F,15H,1c,2H,Hs,0,1,,3,65,,,77,,1,366,1,1,1,1
11,78,1,6,1030,9891,G,16H,6g,2H,Hs,0,2,1,,48,,,77,,1,372,7,2,1,2
11,77,51,4,330,9892,V,16H,6f,2H,Hs,0,2,1,,59,,,77,,1,356,356,72,51,2
11,78,1,6,1300,9893,G,16H,6g,2H,Hs,0,1,,,61,,,77,,1,372,7,2,1,1
11,77,50,7,2250,9894,V,16H,6g,2H,Hs,0,1,,,76,,,77,,1,352,352,71,51,1
11,77,52,5,2240,9895,V,16H,0a,2H,Hs,1,2,1,,66,,,76,,1,729,364,73,52,2
